GeneName,Genbank_ID,Member_class,COG_ID,old_functional_class,functional_class,funclass_name,arCOG_ID,arcog_name
VNG1818G,15790726,3,COG1443,I,I,Lipid transport and metabolism ,arCOG01081,Isopentenyldiphosphate isomerase 
VNG0475a,16554470,NA,,NA,,NA,arCOG01083/2,NA
VNG1918C,15790803,4,COG1646,R,R,General function prediction only ,arCOG01085,"Predicted phosphate-binding enzyme, TIM-barrel fold "
VNG0308Gm,16554463,3,COG0159,E,E,Amino acid transport and metabolism ,arCOG01086,Tryptophan synthase alpha chain 
VNG0308G,16554463,3,COG0159,E,E,Amino acid transport and metabolism ,arCOG01086,Tryptophan synthase alpha chain 
VNG1027G,15790135,3,COG0149,G,G,Carbohydrate transport and metabolism ,arCOG01087,Triosephosphate isomerase 
VNG0305G,15789582,3,COG0134,E,E,Amino acid transport and metabolism ,arCOG01088,Indole-3-glycerol phosphate synthase 
VNG2443G,15791220,3,COG0783,P,P,Inorganic ion transport and metabolism ,arCOG01101,DNA-binding ferritin-like protein (oxidative damage protectant) 
VNG0437C,15789679,4,COG1473,R,R,General function prediction only ,arCOG01108,Metal-dependent amidase/aminoacylase/carboxypeptidase 
VNG0330G,15789602,3,COG0574,G,G,Carbohydrate transport and metabolism ,arCOG01111,Phosphoenolpyruvate synthase/pyruvate phosphate dikinase 
VNG0324G,15789598,NA,,NA,,NA,arCOG01112/3,NA
VNG2110C,15790948,4,COG1571,J,R,General function prediction only ,arCOG01115,tRNA(Ile2) 2-agmatinylcytidine synthetase;  containing Zn-ribbon domain and OB-fold domain
VNG1922G,15790807,1,COG1522,K,K,Transcription ,arCOG01117,Lrp/AsnC family C-terminal domain
VNG2272G,15791084,3,COG0120,G,G,Carbohydrate transport and metabolism ,arCOG01122,Ribose 5-phosphate isomerase 
VNG1853G,15790755,1,COG1184,J,J,Translation; ribosomal structure and biogenesis ,arCOG01124,"Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family "
VNG1452G,15790454,1,COG1184,J,J,Translation; ribosomal structure and biogenesis ,arCOG01124,"Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family "
VNG0502G,15789730,3,COG0436,E,E,Amino acid transport and metabolism ,arCOG01130,Aspartate/tyrosine/aromatic aminotransferase 
VNG0629G,15789828,3,COG0436,E,E,Amino acid transport and metabolism ,arCOG01130,Aspartate/tyrosine/aromatic aminotransferase 
VNG1121G,15790207,3,COG0436,E,E,Amino acid transport and metabolism ,arCOG01130,Aspartate/tyrosine/aromatic aminotransferase 
VNG1407C,15790422,4,COG0824,R,R,General function prediction only ,arCOG01137,Thioesterase superfamily enzyme
VNG1818a,16554503,4,COG1310,R,R,General function prediction only ,arCOG01138,Predicted metal-dependent protease of the PAD1/JAB1 superfamily 
VNG0778C,15789943,4,COG1310,R,R,General function prediction only ,arCOG01139,Predicted metal-dependent protease of the PAD1/JAB1 superfamily 
VNG2461H,15791233,4,COG1310,R,R,General function prediction only ,arCOG01140,Predicted metal-dependent protease of the PAD1/JAB1 superfamily 
VNG2444C,15791221,4,COG0622,R,R,General function prediction only ,arCOG01141,Phosphoesterase 
VNG2372G,15791164,2,COG0639,T,T,Signal transduction mechanisms ,arCOG01143,Serine/threonine protein phosphatase PP2A family 
VNG0417H,15789663,4,COG2129,R,R,General function prediction only ,arCOG01145,Icc family phosphoesterase
VNG1252G,15790307,4,COG1407,R,R,General function prediction only ,arCOG01150,Predicted ICC-like phosphoesterase 
VNG0543H,15789762,NA,,NA,,NA,arCOG01150/2,NA
VNG2423G,15791206,3,COG0560,E,E,Amino acid transport and metabolism ,arCOG01158,Phosphoserine phosphatase 
VNG0394C,15789646,4,COG1340,S,S,Function unknown ,arCOG01159,Uncharacterized archaeal coiled-coil protein 
VNG1873G,15790769,3,COG0538,C,C,Energy production and conversion ,arCOG01164,Isocitrate dehydrogenase 
VNG0885G,15790023,NA,,NA,,NA,arCOG01165/3,NA
VNG0885G,15790023,NA,,NA,,NA,arCOG01165/3,NA
VNG0159G,15789473,1,COG0323,L,L,Replication; recombination and repair ,arCOG01166,DNA mismatch repair enzyme (predicted ATPase) 
VNG0442G,15789684,NA,COG4948,M,MR,NA,arCOG01168,L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily 
VNG1837G,15790741,NA,COG4948,M,MR,NA,arCOG01168,L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily 
VNG1074G,15790172,NA,COG4948,M,MR,NA,arCOG01168,L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily 
VNG1142G,15790222,3,COG0148,G,G,Carbohydrate transport and metabolism ,arCOG01169,Enolase 
VNG1739G,15790668,2,COG0467,S,T,Signal transduction mechanisms ,arCOG01172,Uncharacterized conserved protein
VNG1899G,15790788,2,COG0467,T,T,Signal transduction mechanisms ,arCOG01173,RecA-superfamily ATPase implicated in signal transduction 
VNG6028G,16120002,2,COG0467,T,T,Signal transduction mechanisms ,arCOG01178,"GvpD gas vesicle protein, contains RecA/KaiC family ATPase domain"
VNG6240G,16120171,2,COG0467,T,T,Signal transduction mechanisms ,arCOG01178,"GvpD gas vesicle protein, contains RecA/KaiC family ATPase domain"
VNG5029G,10803571,2,COG0467,T,T,Signal transduction mechanisms ,arCOG01178,"GvpD gas vesicle protein, contains RecA/KaiC family ATPase domain"
VNG1756G,15790679,1,COG0361,J,J,Translation; ribosomal structure and biogenesis ,arCOG01179,Translation initiation factor 1 (IF-1) 
VNG2234G,15791053,1,COG0361,J,J,Translation; ribosomal structure and biogenesis ,arCOG01179,Translation initiation factor 1 (IF-1) 
VNG2233C,15791052,NA,COG1718,T,TD,NA,arCOG01180,Serine/threonine protein kinase involved in cell cycle control 
VNG0179C,15789490,2,COG0478,T,T,Signal transduction mechanisms ,arCOG01181,RIO-like serine/threonine protein kinase fused to N-terminal HTH domain 
VNG1770C,15790690,4,COG0661,R,R,General function prediction only ,arCOG01189,Predicted unusual protein kinase 
VNG0772a,16554472,NA,COG1718,T,TD,NA,arCOG01190,Serine/threonine protein kinase involved in cell cycle control 
VNG0718C,15789895,4,COG0561,R,R,General function prediction only ,arCOG01213,HAD superfamily hydrolase
VNG1367G,15790392,2,COG1400,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG01217,Signal recognition particle 19 kDa protein 
VNG2088G,15790931,1,COG1867,J,J,Translation; ribosomal structure and biogenesis ,arCOG01219,"N2,N2-dimethylguanosine tRNA methyltransferase "
VNG0777G,15789942,NA,COG0615,M,MI,NA,arCOG01222,Cytidylyltransferase fused to conserved domain of DUF357 family
VNG1390a,16554495,4,COG1019,R,R,General function prediction only ,arCOG01223,Predicted nucleotidyltransferase 
VNG1260C,15790313,4,COG1849,S,S,Function unknown ,arCOG01224,Uncharacterized conserved protein 
VNG0674C,15789863,3,COG1703,E,E,Amino acid transport and metabolism ,arCOG01226,Putative periplasmic protein kinase ArgK or related GTPase of G3E family 
VNG2462G,15791234,2,COG0552,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG01227,Signal recognition particle GTPase 
VNG2459G,15791232,2,COG0541,U,U,Intracellular trafficking; secretion; and vesicular transport ,arCOG01228,Signal recognition particle GTPase 
VNG0665G,15789855,3,COG1622,C,C,Energy production and conversion ,arCOG01235,"Heme/copper-type cytochrome/quinol oxidase, subunit 2 "
VNG2195G,15791023,3,COG1622,C,C,Energy production and conversion ,arCOG01236,"Heme/copper-type cytochrome/quinol oxidase, subunit 2 "
VNG0657G,15789850,NA,,NA,,NA,arCOG01237/2,NA
VNG2193G,16554513,3,COG0843,C,C,Energy production and conversion ,arCOG01238,"Heme/copper-type cytochrome/quinol oxidase, subunit 1 "
VNG2193Gm,16554513,3,COG0843,C,C,Energy production and conversion ,arCOG01238,"Heme/copper-type cytochrome/quinol oxidase, subunit 1 "
VNG1980C,15790850,4,COG1901,J,S,Function unknown ,arCOG01239,RNA base methyltransferase family enzyme
VNG0838G,15789988,1,COG0582,L,L,Replication; recombination and repair ,arCOG01241,Integrase 
VNG0209H,15789513,1,COG0582,L,L,Replication; recombination and repair ,arCOG01241,Integrase 
VNG5148H,10803653,1,COG4973,L,L,Replication; recombination and repair ,arCOG01243,Site-specific recombinase XerC 
VNG5218H,10803700,1,COG0582,L,L,Replication; recombination and repair ,arCOG01248,Integrase 
VNG6450H,16120322,1,COG0582,L,L,Replication; recombination and repair ,arCOG01248,Integrase 
VNG5079H,10803603,1,COG0582,L,L,Replication; recombination and repair ,arCOG01248,Integrase 
VNG6076H,16120040,1,COG0582,L,L,Replication; recombination and repair ,arCOG01248,Integrase 
VNG0989C,15790102,1,COG0582,L,L,Replication; recombination and repair ,arCOG01250,Integrase 
VNG0140H,15789456,NA,,NA,,NA,arCOG01251/3,NA
VNG0937G,15790063,3,COG1012,C,C,Energy production and conversion ,arCOG01252,"Lactaldehyde dehydrogenase, Succinate semialdehyde dehydrogenase or other NAD-dependent aldehyde dehydrogenase "
VNG2513G,15791271,3,COG1012,C,C,Energy production and conversion ,arCOG01252,"Lactaldehyde dehydrogenase, Succinate semialdehyde dehydrogenase or other NAD-dependent aldehyde dehydrogenase "
VNG0771G,15789939,3,COG1012,C,C,Energy production and conversion ,arCOG01252,"Lactaldehyde dehydrogenase, Succinate semialdehyde dehydrogenase or other NAD-dependent aldehyde dehydrogenase "
VNG0808G,15789963,3,COG1012,C,C,Energy production and conversion ,arCOG01252,"Lactaldehyde dehydrogenase, Succinate semialdehyde dehydrogenase or other NAD-dependent aldehyde dehydrogenase "
VNG2283G,15791093,1,COG0013,J,J,Translation; ribosomal structure and biogenesis ,arCOG01255,Alanyl-tRNA synthetase 
VNG2226G,15791047,2,COG0459,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01257,Chaperonin GroEL (HSP60 family) 
VNG2096G,15790936,2,COG0459,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01258,Chaperonin GroEL (HSP60 family) 
VNG0364G,15789624,NA,COG1028,I,IQR,NA,arCOG01259,Short-chain alcohol dehydrogenase
VNG1341G,15790372,NA,COG1028,I,IQR,NA,arCOG01259,Short-chain alcohol dehydrogenase
VNG2158G,15790991,NA,COG1028,I,IQR,NA,arCOG01259,Short-chain alcohol dehydrogenase
VNG2632G,15791362,NA,COG1028,I,IQR,NA,arCOG01261,Short-chain alcohol dehydrogenase
VNG0479G,15789712,NA,COG1028,I,IQR,NA,arCOG01264,Short-chain alcohol dehydrogenase
VNG0523G,15789746,4,COG4221,R,R,General function prediction only ,arCOG01265,Short-chain alcohol dehydrogenase
VNG0115G,15789435,4,COG4221,R,R,General function prediction only ,arCOG01265,Short-chain alcohol dehydrogenase
VNG1540G,15790521,NA,COG1028,I,IQR,NA,arCOG01267,Short-chain alcohol dehydrogenase
VNG1141G,15790221,1,COG1758,K,K,Transcription ,arCOG01268,"DNA-directed RNA polymerase, subunit K/omega "
VNG0678G,15789866,3,COG0183,I,I,Lipid transport and metabolism ,arCOG01278,Acetyl-CoA acetyltransferase 
VNG0931G,15790057,3,COG0183,I,I,Lipid transport and metabolism ,arCOG01278,Acetyl-CoA acetyltransferase 
VNG2063G,15790912,3,COG0183,I,I,Lipid transport and metabolism ,arCOG01282,Acetyl-CoA acetyltransferase 
VNG0676C,15789865,4,COG1545,R,R,General function prediction only ,arCOG01286,Predicted nucleic-acid-binding protein containing a Zn-ribbon 
VNG1259G,15790312,2,COG0492,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01296,Thioredoxin reductase 
VNG5077G,10803602,NA,,NA,,NA,arCOG01296/2,NA
VNG5220G,10803701,NA,,NA,,NA,arCOG01296/2,NA
VNG6452G,16120324,NA,,NA,,NA,arCOG01296/2,NA
VNG6074G,16120038,NA,,NA,,NA,arCOG01296/2,NA
VNG6451G,16120323,NA,,NA,,NA,arCOG01296/2,NA
VNG6075G,16120039,NA,,NA,,NA,arCOG01296/2,NA
VNG2301G,15791109,2,COG0492,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01301,Thioredoxin reductase 
VNG1605G,15790565,3,COG0509,E,E,Amino acid transport and metabolism ,arCOG01303,Glycine cleavage system H protein (lipoate-binding) 
VNG0171C,15789483,1,COG1637,L,L,Replication; recombination and repair ,arCOG01304,RecB family endonuclease acting on branched DNA substrates
VNG1986C,15790855,1,COG1637,L,L,Replication; recombination and repair ,arCOG01304,RecB family endonuclease acting on branched DNA substrates
VNG2211H,15791036,1,COG1637,L,L,Replication; recombination and repair ,arCOG01305,Topoisomerase DNA binding C4 zinc finger fused to uncharacterized N-terminal domain often associated with RecB-like endonuclease of COG1637
VNG2000G,15790867,2,COG1222,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01306,ATP-dependent 26S proteasome regulatory subunit 
VNG0510G,15789738,2,COG1222,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01306,ATP-dependent 26S proteasome regulatory subunit 
VNG1667G,15790615,2,COG0464,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01308,"ATPase of the AAA+ class , CDC48 family"
VNG1462G,15790463,2,COG0464,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01308,"ATPase of the AAA+ class , CDC48 family"
VNG1472G,15790472,2,COG0464,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01308,"ATPase of the AAA+ class , CDC48 family"
VNG6199G,16120141,2,COG0464,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01308,"ATPase of the AAA+ class , CDC48 family"
VNG0620G,15789821,NA,COG0616,O,OU,NA,arCOG01311,Periplasmic serine protease (ClpP class) 
VNG0617H,15789820,NA,,S,,NA,arCOG01312,Uncharacterized conserved protein
VNG0908G,15790038,NA,COG0591,E,ER,NA,arCOG01316,Na+/proline symporter 
VNG1785G,15790703,NA,COG0591,E,ER,NA,arCOG01316,Na+/proline symporter 
VNG2125G,16554509,3,COG0108,H,H,Coenzyme transport and metabolism ,arCOG01320,"3,4-dihydroxy-2-butanone 4-phosphate synthase "
VNG2125Gm,16554509,3,COG0108,H,H,Coenzyme transport and metabolism ,arCOG01320,"3,4-dihydroxy-2-butanone 4-phosphate synthase "
VNG0630G,15789829,3,COG0054,H,H,Coenzyme transport and metabolism ,arCOG01323,Riboflavin synthase beta-chain 
VNG1850G,15790752,3,COG2820,F,F,Nucleotide transport and metabolism ,arCOG01324,Uridine phosphorylase 
VNG0893G,15790029,3,COG2820,F,F,Nucleotide transport and metabolism ,arCOG01324,Uridine phosphorylase 
VNG0335a,16554464,3,COG0005,F,F,Nucleotide transport and metabolism ,arCOG01327,Purine nucleoside phosphorylase 
VNG0335b,16554465,NA,,NA,,NA,arCOG01327/3,NA
VNG0129G,15789447,2,COG0501,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01331,Zn-dependent protease with chaperone function 
VNG0408H,15789657,2,COG0501,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01334,Zn-dependent protease with chaperone function 
VNG0329G,15789601,2,COG0501,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01334,Zn-dependent protease with chaperone function 
VNG2543C,15791295,4,COG2078,S,S,Function unknown ,arCOG01336,Uncharacterized conserved protein 
VNG1541G,15790522,3,COG0045,C,C,Energy production and conversion ,arCOG01337,"Succinyl-CoA synthetase, beta subunit "
VNG1542G,15790523,3,COG0074,C,C,Energy production and conversion ,arCOG01339,"Succinyl-CoA synthetase, alpha subunit "
VNG0940G,16554478,3,COG1042,C,C,Energy production and conversion ,arCOG01340,Acyl-CoA synthetase (NDP forming) 
VNG0940Gm,16554478,3,COG1042,C,C,Energy production and conversion ,arCOG01340,Acyl-CoA synthetase (NDP forming) 
VNG2465C,15791235,NA,,NA,,NA,arCOG01341/3,NA
VNG0234C,15789532,2,COG1382,O,O,Posttranslational modification; protein turnover; chaperones ,arCOG01342,"Prefoldin, chaperonin cofactor "
VNG2010G,15790874,1,COG2238,J,J,Translation; ribosomal structure and biogenesis ,arCOG01344,Ribosomal protein S19E (S16A) 
VNG1088C,15790182,4,COG3388,K,S,Function unknown ,arCOG01345,Predicted transcriptional regulator
VNG0601H,15789808,1,COG1534,J,J,Translation; ribosomal structure and biogenesis ,arCOG01346,"Predicted RNA-binding protein containing KH domain, possibly ribosomal protein "
VNG0881G,15790019,1,COG1793,L,L,Replication; recombination and repair ,arCOG01347,ATP-dependent DNA ligase 
VNG1900C,15790789,3,COG0061,H,G,Carbohydrate transport and metabolism ,arCOG01348,NAD kinase
VNG0576C,15789787,NA,,NA,,NA,arCOG01348/2,NA
VNG1379G,15790401,3,COG0483,G,G,Carbohydrate transport and metabolism ,arCOG01349,"Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family "
VNG0764C,15789933,4,COG3199,R,S,Function unknown ,arCOG01350,Predicted inorganic polyphosphate/ATP-NAD kinase
VNG2650G,15791379,3,COG0460,E,E,Amino acid transport and metabolism ,arCOG01351,Homoserine dehydrogenase 
VNG1204G,15790270,3,COG0334,E,E,Amino acid transport and metabolism ,arCOG01352,Glutamate dehydrogenase/leucine dehydrogenase 
VNG0628G,15789827,3,COG0334,E,E,Amino acid transport and metabolism ,arCOG01352,Glutamate dehydrogenase/leucine dehydrogenase 
VNG0161G,15789475,3,COG0334,E,E,Amino acid transport and metabolism ,arCOG01352,Glutamate dehydrogenase/leucine dehydrogenase 
VNG0788H,15789950,4,COG2892,J,S,Function unknown ,arCOG01354,Subunit of KEOPS complex (Cgi121BUD32KAE1)
VNG1861C,15790759,1,COG0621,J,J,Translation; ribosomal structure and biogenesis ,arCOG01358,2-methylthioadenine synthetase 
VNG0284C,15789567,3,COG1031,C,C,Energy production and conversion ,arCOG01359,Radical SAM superfamily enzyme
VNG1941C,15790821,4,COG1244,R,R,General function prediction only ,arCOG01360,"MiaB family, Radical SAM enzyme"
VNG1510C,15790500,NA,COG1243,K,KB,NA,arCOG01361,Histone acetyltransferase 
VNG1279H,15790326,1,COG1369,J,J,Translation; ribosomal structure and biogenesis ,arCOG01365,RNase P/RNase MRP subunit POP5 
VNG1666H,15790614,2,COG1091,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01367,dTDP-4-dehydrorhamnose reductase 
VNG0065G,15789399,NA,COG0451,M,MG,NA,arCOG01369,Nucleoside-diphosphate-sugar epimerase
VNG0752G,15789923,NA,COG0451,M,MG,NA,arCOG01369,Nucleoside-diphosphate-sugar epimerase
VNG0063G,15789397,NA,COG0451,M,MG,NA,arCOG01369,Nucleoside-diphosphate-sugar epimerase
VNG0073C,15789406,NA,,NA,,NA,arCOG01369/2,NA
VNG0264H,15789553,4,COG3379,R,S,Function unknown ,arCOG01377,Phosphodiesterase of AP superfamily
VNG1062G,15790161,2,COG0463,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01381,Glycosyltransferase
VNG1066C,15790165,2,COG0463,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01381,Glycosyltransferase
VNG1067G,15790166,2,COG0463,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01387,Glycosyltransferase
VNG0296H,15789575,2,COG0463,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01388,Glycosyltransferase
VNG2639G,15791368,2,COG0381,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01392,UDP-N-acetylglucosamine 2-epimerase 
VNG1737H,15790667,NA,,NA,,NA,arCOG01393/3,NA
VNG1065C,15790164,NA,COG0500,Q,QR,NA,arCOG01402,SAM-dependent methyltransferase
VNG1060H,15790160,NA,,NA,,NA,arCOG01402/3,NA
VNG0410G,15789659,2,COG0438,M,M,Cell wall/membrane/envelope biogenesis ,arCOG01403,Glycosyltransferase 
